0,44,0,116.0,2,0
0,47,1,82.8,2,0
0,64,0,73.5,2,0
0,354,0,0.0,26,1
1,98,0,128.42,2,0
0,136,0,55.09,2,0
0,116,0,93.86,2,0
0,54,0,69.13,2,1
1,41,0,122.0,2,0
0,11,0,88.4,2,0
0,32,0,94.5,2,0
0,73,0,78.6,2,1
0,53,0,85.08,2,0
0,100,0,55.43,2,0
0,73,0,93.43,2,0
0,177,0,36.13,2,0
0,51,0,55.43,2,0
0,81,0,66.29,2,1
0,47,0,90.74,2,0
0,81,0,66.29,2,1
0,163,0,38.25,2,0
0,59,0,106.31,2,0
0,55,0,74.2,2,1
0,97,1,93.2,2,0
0,85,0,83.67,2,0
0,177,0,42.23,1,0
1,0,0,68.53,1,0
1,0,0,86.1,2,0
0,80,0,63.14,2,1
0,77,0,74.6,2,1
0,69,0,60.5,1,0
0,80,0,69.5,2,1
0,77,0,55.44,2,1
0,56,0,44.5,2,0
0,77,0,55.44,2,1
0,80,0,55.44,1,1
0,80,0,55.44,2,1
0,98,0,99.5,2,1
0,56,0,108.09,2,1
0,60,0,68.0,2,0
0,77,0,78.1,2,0
0,53,0,70.5,2,0
1,72,0,76.5,2,0
0,119,0,66.8,2,1
0,164,0,39.24,2,0
0,64,0,48.78,1,1
0,89,0,62.0,2,1
0,57,0,54.4,1,1
0,54,0,56.59,2,0
0,172,0,59.03,2,0
0,60,0,62.0,2,0
0,13,3,148.12,2,1
0,165,0,44.5,2,0
0,57,0,54.4,1,1
0,55,0,44.5,2,0
0,76,0,81.45,2,1
0,81,0,81.75,2,0
0,76,0,81.45,2,1
0,96,0,48.8,2,0
0,61,0,80.1,2,0
0,19,1,106.0,2,0
0,50,0,104.0,1,0
0,0,0,90.1,2,0
0,2,1,55.5,2,0
0,2,0,58.5,1,0
0,2,0,58.5,1,0
0,55,0,73.0,2,0
0,56,0,55.8,2,0
0,2,0,58.5,1,0
0,2,0,58.5,1,0
0,55,0,73.0,2,0
0,55,0,73.0,2,0
0,55,0,67.5,1,1
0,2,0,13.0,1,1
0,54,0,64.33,2,0
0,142,0,79.83,2,1
1,51,0,100.33,2,0
0,49,0,44.5,2,0
0,93,0,71.93,2,0
0,48,0,52.73,2,0
0,68,0,58.57,2,1
0,92,0,48.0,2,0
1,97,0,62.43,2,0
0,48,0,52.73,2,0
0,58,0,44.27,2,0
0,70,0,58.57,2,1
0,41,0,54.4,1,0
0,0,0,120.0,3,0
0,63,0,68.4,2,1
0,44,0,118.5,2,0
0,19,0,87.0,2,0
1,57,0,48.3,1,0
1,24,0,93.0,1,0
0,22,0,65.0,2,0
0,51,0,56.0,2,0
0,23,0,65.0,2,0
0,79,0,66.0,2,0
0,48,1,86.0,2,0
0,51,0,74.4,1,0
0,78,0,74.23,2,0
1,24,0,103.0,2,0
0,45,0,82.0,2,0
0,24,0,77.0,1,1
0,44,0,69.93,2,0
0,78,0,43.93,2,0
0,45,0,57.43,2,0
0,115,0,36.74,2,0
0,50,0,63.08,2,0
0,45,0,47.0,2,0
0,103,0,50.4,2,1
0,145,0,55.43,2,0
1,113,0,76.0,2,0
1,102,0,56.0,2,0
0,113,0,78.0,2,0
0,0,0,0.0,2,0
0,29,1,117.0,2,1
0,115,0,106.0,2,1
0,73,0,47.0,2,0
0,115,1,56.0,2,0
0,115,0,106.0,2,0
0,20,0,44.5,2,0
0,56,0,77.0,1,0
0,50,0,50.4,2,0
0,20,0,44.5,2,0
0,53,0,59.4,2,0
0,46,1,55.43,2,0
0,23,0,44.5,2,1
0,63,0,42.23,1,0
0,200,0,72.0,2,0
1,56,0,60.9,2,0
0,49,0,67.25,2,0
0,56,0,63.9,2,0
1,0,0,74.0,1,0
0,87,0,36.05,2,1
0,87,0,36.05,2,1
0,87,0,36.05,2,1
0,87,0,36.05,2,1
0,114,0,42.3,1,0
0,1,0,90.0,1,0
0,5,0,67.0,2,0
1,1,0,110.0,2,0
0,87,0,36.05,2,1
0,87,0,36.05,2,1
0,4,0,58.0,2,1
0,4,0,58.0,2,1
0,192,0,38.07,1,0
0,192,0,40.07,1,0
0,192,0,38.07,1,0
0,39,0,81.6,2,0
0,25,0,59.29,1,0
0,192,0,38.07,1,1
0,192,0,40.07,1,0
0,53,0,59.4,2,0
0,21,0,77.0,2,1
0,19,0,74.14,2,0
1,10,0,116.0,2,0
0,61,0,86.0,2,0
0,72,0,50.4,2,1
0,70,0,40.96,2,0
1,46,0,44.8,2,0
1,38,0,93.43,2,0
0,53,0,47.33,2,0
0,51,0,83.05,2,0
0,124,3,87.43,2,0
0,361,0,0.0,26,1
0,25,0,68.16,2,0
0,49,1,66.0,2,1
0,53,0,56.0,2,0
0,14,0,136.71,2,0
0,163,1,51.3,2,0
0,2,0,92.6,2,0
0,1,1,47.0,1,0
0,0,0,56.0,2,0
0,338,0,0.0,55,1
0,0,0,56.0,2,0
0,34,0,117.0,2,1
0,34,0,122.0,2,1
0,81,0,63.66,2,0
0,26,0,68.43,2,0
0,75,1,60.4,2,0
0,54,0,78.2,2,0
0,170,0,44.5,2,1
0,170,0,44.5,2,1
0,170,0,44.5,2,1
0,170,0,44.5,2,1
0,170,0,44.5,2,1
0,170,0,44.5,2,1
0,170,0,44.5,2,1
0,170,0,44.5,2,1
0,170,0,44.5,2,1
0,170,0,44.5,2,1
0,170,0,44.5,2,1
0,170,0,44.5,2,1
0,69,0,41.25,2,0
0,69,0,40.05,2,0
0,38,0,117.0,2,1
0,90,0,107.43,2,0
0,111,0,57.67,2,0
0,18,0,63.47,2,0
1,7,0,60.3,2,0
0,1,0,61.5,2,0
0,69,0,88.0,2,0
0,7,0,56.95,2,1
0,10,0,67.0,2,0
0,55,0,54.5,2,0
0,10,0,67.0,2,0
0,52,0,54.72,2,0
0,14,1,83.6,2,0
1,17,0,73.0,2,0
0,74,0,86.0,2,1
0,74,0,86.0,2,1
0,74,0,86.0,2,1
0,74,1,86.0,2,1
0,207,0,65.45,2,0
0,102,0,71.67,2,1
0,1,0,37.0,1,1
0,1,0,37.0,1,1
0,1,0,37.0,1,1
0,0,0,0.0,2,0
0,43,1,52.2,1,1
0,70,0,43.12,2,0
1,0,1,66.0,2,0
0,91,0,106.0,2,1
0,1,0,56.0,2,1
0,1,1,0.0,0,0
0,43,0,62.8,2,0
0,3,0,87.0,2,0
1,31,0,96.67,2,0
0,328,1,0.0,20,1
0,328,0,0.0,6,1
0,87,0,118.0,2,0
0,328,0,0.0,5,1
0,84,0,98.4,2,0
0,123,0,43.3,2,0
0,4,0,58.0,1,1
0,13,0,58.0,1,0
0,4,0,58.0,1,1
0,4,0,58.0,1,1
0,4,0,58.0,1,1
1,33,0,66.3,2,0
0,13,0,0.0,2,0
0,21,1,47.0,1,0
0,0,1,0.0,3,0
0,2,0,67.0,2,0
0,6,0,49.01,2,0
1,78,0,64.29,2,0
0,21,1,47.0,1,0
1,175,0,41.6,2,0
0,158,0,55.43,2,0
0,11,0,48.74,2,0
