0,110,0,113.9,2,0
1,33,0,129.29,2,0
1,53,0,153.0,2,0
1,2,0,98.0,2,0
1,8,0,169.0,2,0
0,72,0,93.0,2,1
0,12,0,132.29,2,0
0,48,0,123.0,2,0
0,90,0,117.22,2,0
0,34,1,149.0,2,0
0,58,0,164.57,3,1
0,59,0,107.0,2,0
1,90,0,117.22,2,0
0,116,0,119.25,2,0
0,31,0,123.0,2,0
0,51,0,105.71,2,1
0,48,0,123.0,2,0
1,59,0,144.43,2,0
0,97,0,126.0,2,1
1,12,0,148.3,2,0
0,64,0,125.22,2,0
0,31,0,123.0,2,0
1,59,0,130.0,2,0
0,55,2,133.16,2,1
0,81,0,78.84,2,0
0,1,0,80.1,2,0
0,34,0,193.0,2,0
0,13,0,88.2,2,0
0,40,0,90.71,2,0
0,1,0,114.5,2,0
0,34,0,120.2,2,0
0,88,1,79.5,2,0
0,9,0,117.9,2,0
0,24,0,128.0,2,1
0,97,0,90.95,2,0
0,60,2,107.0,2,0
1,100,0,130.05,2,0
0,50,0,123.0,2,0
0,47,0,103.8,2,1
0,8,0,196.0,2,0
1,34,0,149.4,2,0
0,47,0,175.71,2,0
0,115,1,119.7,2,0
0,79,0,100.86,2,1
0,91,0,100.86,2,0
0,98,0,82.0,2,0
0,109,0,73.8,2,0
1,0,0,117.9,2,0
0,98,0,82.0,2,0
0,0,0,150.0,4,0
1,9,0,161.0,2,0
0,62,0,64.0,2,0
0,45,0,123.0,2,1
1,42,0,110.0,2,0
1,54,0,88.2,2,0
1,51,0,130.0,2,0
0,54,0,88.2,2,0
1,58,2,165.0,2,0
0,0,0,114.0,1,0
0,60,0,79.5,2,1
0,321,0,132.8,2,1
0,40,0,120.0,2,0
0,51,0,79.5,2,1
0,38,0,120.0,2,0
0,75,0,144.2,2,1
0,101,0,107.2,2,0
0,42,0,120.0,2,1
0,40,0,120.0,2,0
0,109,0,163.8,3,0
0,81,0,98.5,2,1
0,98,0,130.5,2,1
0,32,2,153.0,1,0
0,72,0,98.5,2,0
0,115,0,119.7,2,0
0,118,0,184.6,2,0
0,81,0,181.22,2,0
0,95,0,100.86,2,1
1,16,0,100.2,2,0
1,56,1,134.25,2,0
0,88,0,96.3,2,0
0,41,0,83.09,2,0
0,40,0,105.5,2,1
0,1,0,134.0,1,0
0,1,2,8.0,2,0
1,1,1,146.0,2,0
0,76,0,126.0,2,1
0,0,0,111.15,2,0
0,49,1,136.2,2,0
0,76,0,101.8,2,0
0,73,0,127.0,2,0
0,73,0,161.5,2,0
1,317,1,230.67,2,0
0,112,0,65.7,1,1
1,6,0,180.0,2,0
0,8,1,168.57,2,0
0,96,0,107.67,2,1
0,96,0,96.9,2,1
0,99,0,107.0,2,0
0,66,0,73.41,2,0
0,38,0,109.9,2,0
0,38,1,109.9,2,0
1,113,1,187.5,3,0
0,0,0,134.0,1,0
0,62,0,91.5,2,1
0,39,0,132.44,2,1
0,37,0,106.9,2,0
0,58,0,131.86,2,1
1,37,0,216.13,2,0
0,57,0,107.0,2,0
0,57,0,107.0,2,0
0,57,0,107.0,2,0
0,57,0,107.0,2,0
0,57,0,107.0,2,0
0,83,0,190.33,2,0
0,57,0,107.0,2,0
0,57,1,94.0,1,0
0,57,0,0.0,2,1
0,57,0,98.75,2,0
0,57,1,148.23,3,0
0,57,1,94.0,1,0
0,57,0,107.0,2,0
0,57,0,107.0,2,0
0,57,1,148.23,3,0
0,57,1,0.0,1,0
0,57,0,107.0,2,0
0,57,0,107.0,2,0
0,57,0,107.0,2,0
0,57,0,107.0,2,0
0,57,0,98.75,2,0
0,66,0,195.0,2,1
0,13,0,120.6,2,0
0,50,0,123.2,2,0
0,48,0,112.0,1,1
0,0,0,123.2,2,1
1,7,1,169.0,2,0
1,0,1,198.0,2,0
0,66,0,103.5,2,1
0,13,0,135.6,2,0
0,66,0,103.5,2,0
1,10,0,184.0,2,0
0,10,0,134.0,2,1
0,58,0,147.0,2,1
0,17,0,151.33,2,1
0,19,0,121.33,2,0
0,10,0,150.2,2,0
0,12,0,139.0,2,1
0,10,1,150.2,1,0
0,63,0,75.44,2,0
0,35,0,135.0,2,1
0,113,0,166.0,2,0
0,35,0,135.0,2,1
0,68,0,130.0,2,0
0,113,1,96.3,2,0
0,21,1,160.0,1,0
0,6,0,0.0,2,0
0,7,0,127.25,2,0
0,17,0,164.0,2,0
0,1,0,144.5,2,0
0,2,0,112.0,2,0
0,15,0,134.0,2,1
0,7,0,127.25,2,1
1,11,0,155.5,2,0
0,6,0,110.5,2,1
0,1,0,144.5,2,0
0,1,0,144.5,2,0
0,48,0,123.0,2,0
0,15,0,120.6,2,0
0,3,0,107.6,1,1
0,23,0,120.6,2,1
0,53,0,107.0,2,0
1,53,0,133.75,2,0
0,94,0,103.5,2,0
0,64,0,84.8,1,0
0,53,0,107.0,2,0
1,53,0,107.0,1,0
0,64,0,84.8,1,0
1,53,0,107.0,2,0
0,24,1,195.0,3,0
0,24,0,164.0,2,0
0,23,0,195.0,2,0
0,53,1,125.0,2,0
0,23,0,195.0,2,1
0,90,1,132.3,2,0
0,79,0,145.0,2,0
0,43,0,92.0,2,0
0,90,1,132.3,2,0
0,65,0,147.0,2,0
1,65,0,167.0,2,0
0,99,0,210.0,3,0
0,25,1,194.9,2,0
1,92,3,103.5,2,0
0,91,3,118.5,2,0
0,38,1,192.0,2,0
0,6,0,128.27,2,0
0,38,0,135.0,2,0
0,13,0,126.3,2,0
0,32,0,154.0,2,1
0,315,0,96.3,2,0
0,8,0,126.3,2,0
0,0,0,136.0,2,1
0,91,4,118.5,2,0
1,3,0,116.33,2,0
0,9,0,164.0,3,0
0,19,0,147.67,2,0
0,25,0,145.0,2,0
1,108,1,147.0,2,0
0,37,0,168.3,2,1
0,45,0,167.0,2,0
1,64,0,137.75,2,0
0,44,1,145.0,2,0
1,26,0,132.6,2,0
0,96,0,147.0,2,1
0,123,1,157.0,2,1
0,42,0,210.0,2,1
0,59,0,132.5,2,0
0,28,0,98.02,2,0
0,106,0,126.0,2,0
0,1,0,173.0,2,0
0,0,0,249.0,2,0
0,4,0,186.5,1,0
0,3,0,95.0,1,0
0,73,0,241.5,2,0
1,44,0,177.0,2,0
1,95,0,153.73,2,0
0,94,0,115.0,2,0
0,40,0,127.03,2,1
0,64,0,128.25,2,0
0,64,0,128.25,2,0
0,94,0,115.0,2,0
0,57,0,135.0,2,0
0,60,0,167.0,2,1
0,57,0,135.0,2,0
0,87,0,124.5,2,0
0,0,0,98.0,2,0
1,0,0,98.0,2,0
0,6,0,135.0,2,0
0,0,0,88.2,2,0
1,19,0,120.6,2,0
1,4,0,154.5,2,0
0,59,0,145.0,2,1
0,44,0,92.0,2,0
0,37,0,154.0,2,1
0,66,0,115.0,2,0
0,38,0,110.53,1,1
0,62,0,158.5,2,1
0,41,0,131.37,2,0
0,60,0,117.71,2,1
0,104,0,123.0,2,0
0,62,0,158.5,2,1
0,117,1,117.84,2,0
0,31,0,154.0,2,1
0,34,0,116.85,2,0
0,47,0,129.16,2,0
0,24,0,214.0,2,1
0,104,0,115.0,2,1
0,104,0,123.0,2,0
0,32,0,123.0,2,0
0,47,0,195.0,2,1
0,29,0,135.2,2,0
0,30,0,123.0,2,0
0,123,2,130.5,2,0
0,14,0,123.0,1,0
0,118,0,179.1,2,1
0,0,0,0.0,1,0
0,0,0,0.0,2,0
0,79,0,115.0,2,0
0,63,0,115.0,2,0
1,68,3,103.5,2,0
1,96,0,157.0,2,0
0,41,0,135.0,2,1
0,46,0,111.65,2,0
0,41,0,135.0,2,1
0,60,0,195.0,2,1
0,41,0,104.0,2,0
0,69,0,135.0,2,1
0,41,0,214.0,2,1
0,52,0,133.17,2,0
0,41,1,141.33,2,1
0,89,0,121.01,2,0
0,28,0,240.64,2,1
0,65,0,167.5,2,0
0,82,0,152.43,2,0
0,42,0,148.34,2,0
0,62,1,167.0,2,0
0,86,1,172.93,2,1
0,118,0,179.1,2,1
0,28,0,192.5,2,0
0,52,0,92.0,2,1
0,49,0,111.2,2,1
0,39,1,141.6,2,0
0,39,0,141.6,2,0
0,39,0,141.6,2,0
0,7,0,200.0,2,1
0,7,0,200.0,2,1
0,42,0,157.0,2,1
0,5,0,99.5,1,0
0,81,0,115.0,2,1
0,63,0,195.0,2,1
0,61,0,103.5,2,0
1,8,1,207.0,3,0
1,89,0,163.33,3,0
0,57,0,151.86,2,0
0,102,0,95.57,3,0
0,108,0,112.05,2,0
0,28,0,160.0,2,0
0,29,0,103.18,2,0
1,0,0,153.0,2,0
0,96,0,119.75,2,1
0,44,0,135.0,2,1
0,44,1,167.69,2,0
0,44,0,195.0,2,1
0,44,0,135.0,2,1
0,41,0,178.4,2,1
0,16,0,0.0,2,0
0,73,1,0.0,2,0
1,3,0,154.0,2,0
0,0,0,134.0,2,0
0,55,0,112.0,1,1
1,33,1,194.0,2,0
0,19,0,153.0,2,1
0,55,0,135.0,2,1
0,33,0,184.0,2,0
0,19,0,210.0,2,1
0,19,0,139.0,2,1
1,117,0,101.46,2,0
0,72,0,145.0,2,1
0,19,0,173.0,2,1
1,34,1,217.05,3,0
0,9,0,164.0,2,0
0,8,0,173.0,2,0
0,36,0,112.5,2,1
0,22,0,153.0,2,0
0,22,0,173.0,2,0
0,22,0,153.0,2,0
0,36,0,134.0,2,0
0,22,0,153.0,2,0
0,22,0,233.0,2,1
0,18,0,154.0,2,0
0,8,0,173.0,2,0
0,67,0,135.0,2,1
0,105,0,132.5,2,1
0,1,2,222.67,3,0
0,67,0,135.0,2,1
0,39,0,107.0,2,0
0,45,0,127.0,2,1
0,45,0,135.0,2,1
1,14,0,149.7,2,0
0,53,0,161.25,2,1
0,28,0,107.0,2,0
0,55,0,75.44,2,0
0,55,0,75.44,2,0
0,25,1,115.0,2,0
0,43,0,159.2,2,1
0,109,0,163.29,2,1
0,62,0,210.0,2,1
0,25,0,154.0,2,0
0,43,0,166.0,2,0
0,35,0,132.5,2,0
0,42,0,107.0,2,1
0,312,0,121.98,3,1
0,30,0,0.0,2,0
0,47,0,133.0,2,0
0,40,0,107.0,2,0
0,11,0,117.81,2,0
0,39,0,107.0,2,0
0,39,0,120.6,2,1
0,1,0,147.0,2,0
0,12,0,153.0,2,1
0,16,0,153.0,2,1
0,16,0,134.0,2,1
0,12,0,153.0,2,0
0,51,0,118.0,2,0
0,67,1,134.0,2,0
0,52,0,135.0,2,0
0,25,0,158.77,2,0
1,94,0,134.0,2,0
0,54,0,134.0,2,1
0,33,0,142.03,2,0
0,47,1,240.0,2,0
0,43,0,134.0,2,0
0,87,0,134.0,2,1
0,54,0,147.0,2,0
1,32,0,176.0,2,0
0,29,1,120.6,2,1
0,96,0,166.0,2,1
0,100,0,134.0,2,1
0,54,0,147.0,2,0
0,75,1,167.0,2,0
1,31,0,107.2,2,0
0,25,0,131.63,1,1
1,61,0,233.05,3,0
0,60,1,90.12,2,0
0,31,0,120.6,2,1
0,107,0,125.0,1,1
0,31,0,154.0,2,1
0,115,0,120.6,2,0
0,59,0,114.25,2,0
0,85,0,107.0,2,1
0,0,0,88.55,2,0
0,299,0,149.0,2,1
1,50,0,195.0,3,0
0,50,0,164.0,2,1
0,88,0,154.0,2,1
0,116,0,120.6,2,1
0,47,0,103.5,2,0
0,48,0,115.0,2,0
0,54,0,95.02,2,1
0,33,0,132.5,2,1
0,73,0,209.0,3,0
0,54,0,95.02,2,1
0,33,0,132.5,2,1
0,38,0,180.0,2,0
0,34,0,103.18,2,0
0,130,0,174.01,2,0
0,39,0,133.0,2,1
0,39,0,133.0,2,1
0,45,0,107.2,2,0
0,31,1,0.0,2,0
0,48,0,210.0,2,1
1,59,0,145.0,2,0
0,48,0,195.0,2,1
0,48,1,124.2,1,1
0,48,0,167.0,2,1
1,48,0,145.0,2,0
0,96,0,166.0,2,0
0,51,0,115.0,2,0
1,96,0,166.0,2,0
0,41,0,120.6,2,1
0,6,5,162.0,2,0
0,27,0,153.0,2,0
0,28,0,133.2,2,0
0,30,0,134.0,2,0
1,45,0,107.0,2,0
0,52,0,145.0,2,0
0,31,0,145.0,2,0
0,74,0,107.0,2,1
0,31,0,167.2,2,0
0,87,0,134.0,2,1
0,48,1,130.0,2,0
0,41,0,164.0,2,1
0,35,0,149.0,2,0
1,28,0,154.0,2,0
0,77,1,195.0,2,0
0,33,0,134.0,2,1
0,30,0,107.2,2,0
0,34,0,164.0,2,1
0,298,0,183.45,3,1
1,35,0,159.6,2,0
0,40,0,120.6,2,0
0,101,0,164.0,2,1
0,101,0,219.43,2,1
0,101,0,134.0,2,1
0,101,0,164.0,2,1
0,38,0,107.2,2,0
0,76,0,102.72,2,0
0,70,0,114.85,2,0
0,70,0,114.85,2,0
1,68,0,135.0,2,0
0,63,0,195.0,2,1
0,11,0,173.0,2,1
0,32,0,107.0,2,0
0,29,0,107.0,2,0
0,47,0,164.0,2,0
0,50,0,138.8,2,0
0,29,0,154.0,2,1
0,36,0,135.0,2,0
0,49,0,103.18,2,0
0,70,0,115.5,2,1
0,110,1,90.95,2,0
0,8,0,0.0,2,0
0,119,0,108.54,2,1
1,30,0,146.0,2,0
0,29,0,165.4,2,1
0,71,0,134.0,2,0
0,37,0,133.0,2,1
0,40,0,240.0,3,1
0,37,0,157.0,2,0
0,0,0,188.0,2,0
0,37,0,133.0,2,1
0,37,0,145.0,2,0
0,97,0,134.0,2,0
0,71,0,134.0,2,1
0,118,1,186.0,2,1
0,102,0,90.95,2,0
0,54,0,141.65,2,1
0,58,0,99.24,2,1
0,34,0,108.06,2,0
0,105,0,90.95,2,1
0,47,0,148.63,2,1
0,15,1,173.0,2,1
0,37,1,107.0,1,0
0,0,0,114.0,1,1
0,8,0,153.0,2,1
0,17,0,153.0,2,0
0,3,0,250.33,3,0
0,30,0,146.67,2,1
0,31,0,154.0,2,1
0,66,0,120.6,2,1
1,52,0,280.74,2,0
0,20,0,193.0,2,0
0,30,0,146.67,2,1
0,31,0,154.0,2,1
0,62,0,154.5,2,1
0,65,0,120.6,2,1
0,64,1,137.8,2,1
1,77,2,160.0,2,0
0,75,0,125.89,2,0
0,75,0,125.89,2,0
0,62,0,126.71,2,1
0,42,0,0.0,1,0
1,46,0,0.0,2,0
0,0,0,188.0,2,0
0,25,0,153.0,2,1
0,16,0,173.0,2,1
0,16,0,173.0,2,1
0,16,0,120.0,1,0
0,4,0,154.8,2,1
0,4,0,192.0,2,0
0,25,0,153.0,2,1
0,83,0,120.6,2,1
1,4,0,192.0,2,0
0,56,0,120.6,2,1
0,32,0,164.0,2,1
0,32,0,219.5,2,0
0,0,0,192.5,2,0
0,18,0,149.7,2,1
0,23,0,111.92,2,1
0,39,0,120.6,2,1
0,18,0,149.7,2,1
0,18,0,173.0,2,1
0,23,0,112.0,2,1
0,286,0,57.6,1,0
1,72,0,214.0,2,0
0,136,0,172.0,2,1
0,58,1,157.8,1,0
1,80,0,170.33,2,0
0,113,0,119.25,2,0
0,129,0,96.3,2,0
0,84,0,118.06,2,1
0,84,0,118.06,2,1
0,89,0,154.0,2,1
0,10,0,202.0,2,1
0,80,1,134.0,2,1
0,10,0,202.0,2,1
0,10,1,252.0,2,1
0,24,1,233.0,2,1
0,1,0,211.0,2,0
0,9,1,211.0,2,1
0,3,1,237.0,2,1
0,3,0,188.29,2,0
0,124,0,120.6,2,1
0,74,0,177.14,2,1
0,82,0,222.14,2,1
0,91,1,127.82,2,1
0,77,0,194.14,2,1
0,130,0,120.6,2,1
0,91,1,144.53,2,1
1,79,1,185.0,3,0
0,130,0,96.3,2,1
0,66,2,193.13,2,0
0,53,0,210.78,2,1
0,80,0,169.0,2,1
0,77,0,174.7,2,1
0,57,1,135.53,2,1
0,11,0,172.0,1,0
0,25,0,144.0,2,1
0,2,0,162.5,2,1
0,36,0,209.6,2,1
0,36,0,209.6,2,1
1,115,0,195.5,3,0
1,95,4,186.0,2,0
0,67,0,163.5,2,0
0,60,0,180.28,2,0
1,34,3,174.76,2,0
0,78,0,116.85,2,0
0,93,0,159.0,2,0
0,327,0,104.55,2,1
0,21,0,0.0,2,0
0,0,0,144.76,2,0
0,47,0,205.0,2,1
0,81,0,123.0,2,1
0,52,0,173.0,2,1
0,13,1,220.55,2,1
0,83,0,162.14,2,0
0,131,1,119.7,2,1
0,460,0,77.54,1,0
0,82,0,120.6,2,1
0,61,0,153.0,2,1
0,94,0,0.0,2,0
0,1,0,0.0,2,0
0,0,0,172.0,2,0
0,36,0,221.0,1,1
0,61,0,153.0,2,1
0,13,1,230.5,2,0
1,13,1,230.5,2,0
0,15,0,211.0,2,1
0,14,1,241.0,2,0
0,13,0,211.0,2,1
1,140,0,90.95,2,0
0,6,0,188.29,2,0
0,140,0,90.95,2,0
0,81,1,187.8,2,0
0,1,0,0.0,3,0
0,65,0,0.0,2,0
0,0,0,172.0,2,1
0,2,0,171.9,2,0
0,0,0,200.0,2,0
0,114,0,149.4,2,1
0,111,1,154.0,2,1
1,44,0,148.25,2,0
0,139,0,172.0,2,0
0,57,0,183.0,2,1
0,16,0,242.6,2,1
0,139,1,172.0,3,0
0,84,1,168.71,2,0
0,117,0,166.0,2,1
0,69,1,112.0,1,1
0,2,0,172.0,2,0
0,118,0,120.6,2,1
0,129,0,126.0,2,0
1,9,2,268.0,2,0
0,52,1,173.0,2,0
0,65,1,149.2,2,0
1,7,1,217.2,2,0
0,28,0,239.3,3,1
0,3,0,181.5,2,0
0,87,2,154.0,2,0
0,51,0,173.0,2,0
0,136,1,181.9,3,0
0,4,0,0.0,2,0
0,1,0,114.0,2,0
0,49,0,267.0,2,1
0,4,1,226.0,2,0
0,45,0,173.0,2,1
0,6,0,211.0,2,0
0,4,0,191.0,2,0
0,53,0,173.0,2,1
0,52,0,173.0,2,0
0,4,1,277.5,2,1
0,98,0,134.0,2,0
0,46,0,153.0,2,1
0,122,0,186.0,2,1
0,83,0,107.2,2,0
0,16,0,221.0,2,0
0,43,0,202.0,2,1
0,73,0,169.0,2,1
1,116,0,133.5,2,0
0,113,0,154.38,2,1
0,113,0,154.38,2,1
0,51,0,205.0,2,0
1,65,1,121.39,2,0
1,0,0,171.9,2,0
0,87,0,164.0,2,1
0,106,0,134.0,2,1
0,5,0,250.0,2,0
1,98,0,208.0,2,0
0,78,0,181.0,2,1
0,4,0,172.0,2,0
0,5,0,157.59,2,0
1,3,0,211.75,2,0
0,85,0,246.0,2,0
0,137,0,108.54,2,1
0,67,0,186.0,2,1
0,54,0,205.0,2,1
0,87,0,154.0,2,1
0,54,0,200.71,2,1
1,12,0,252.0,2,0
0,60,0,135.2,2,1
1,75,0,276.43,2,0
0,54,0,228.0,2,1
1,126,0,133.0,2,0
0,54,0,205.0,2,1
0,84,0,134.0,2,1
0,106,0,119.7,2,1
0,136,0,90.95,2,0
0,98,0,138.0,2,0
0,91,0,134.0,2,1
0,58,1,173.0,1,1
1,61,0,165.69,2,0
0,0,0,195.0,2,0
0,5,0,127.31,2,0
0,2,0,134.0,2,0
0,9,0,207.0,2,1
0,10,0,211.5,2,1
1,62,1,210.33,2,0
0,34,0,211.0,2,0
0,82,0,154.0,2,0
0,65,0,145.4,2,1
0,129,0,101.25,1,1
0,55,0,179.38,2,0
0,122,0,166.0,2,1
0,41,0,202.0,2,1
0,41,0,172.0,2,1
1,81,0,277.0,2,0
0,59,0,104.0,2,0
